specimen,relative_path,local_absolute_path,white_fraction,mean_intensity,row,col,within_specimen_selection_rank
Sample_089 - 2026-08-04 19.03.57,Sample_089 - 2026-08-04 19.03.57/Sample_089 - 2026-08-04 19.03.57_L0_R00040_C00025_X64600_Y77440.jpg,E:\PHD\PhdData\Patologi afd. - Aalborg\40x Input tiles for CVAT\Sample_089 - 2026-08-04 19.03.57\Sample_089 - 2026-08-04 19.03.57_L0_R00040_C00025_X64600_Y77440.jpg,0.878682,252.697,40,25,7
Sample_091 - 2026-08-04 19.07.17,Sample_091 - 2026-08-04 19.07.17/Sample_091 - 2026-08-04 19.07.17_L0_R00000_C00007_X18088_Y0.jpg,E:\PHD\PhdData\Patologi afd. - Aalborg\40x Input tiles for CVAT\Sample_091 - 2026-08-04 19.07.17\Sample_091 - 2026-08-04 19.07.17_L0_R00000_C00007_X18088_Y0.jpg,0.0,236.259,0,7,0
Sample_091 - 2026-08-04 19.07.17,Sample_091 - 2026-08-04 19.07.17/Sample_091 - 2026-08-04 19.07.17_L0_R00016_C00013_X33592_Y30976.jpg,E:\PHD\PhdData\Patologi afd. - Aalborg\40x Input tiles for CVAT\Sample_091 - 2026-08-04 19.07.17\Sample_091 - 2026-08-04 19.07.17_L0_R00016_C00013_X33592_Y30976.jpg,0.0,191.657,16,13,1
Sample_091 - 2026-08-04 19.07.17,Sample_091 - 2026-08-04 19.07.17/Sample_091 - 2026-08-04 19.07.17_L0_R00029_C00040_X103360_Y56144.jpg,E:\PHD\PhdData\Patologi afd. - Aalborg\40x Input tiles for CVAT\Sample_091 - 2026-08-04 19.07.17\Sample_091 - 2026-08-04 19.07.17_L0_R00029_C00040_X103360_Y56144.jpg,0.0,211.491,29,40,2
Sample_091 - 2026-08-04 19.07.17,Sample_091 - 2026-08-04 19.07.17/Sample_091 - 2026-08-04 19.07.17_L0_R00039_C00044_X113696_Y75504.jpg,E:\PHD\PhdData\Patologi afd. - Aalborg\40x Input tiles for CVAT\Sample_091 - 2026-08-04 19.07.17\Sample_091 - 2026-08-04 19.07.17_L0_R00039_C00044_X113696_Y75504.jpg,0.0,165.348,39,44,3
Sample_091 - 2026-08-04 19.07.17,Sample_091 - 2026-08-04 19.07.17/Sample_091 - 2026-08-04 19.07.17_L0_R00013_C00024_X62016_Y25168.jpg,E:\PHD\PhdData\Patologi afd. - Aalborg\40x Input tiles for CVAT\Sample_091 - 2026-08-04 19.07.17\Sample_091 - 2026-08-04 19.07.17_L0_R00013_C00024_X62016_Y25168.jpg,4.1e-05,187.487,13,24,4
Sample_091 - 2026-08-04 19.07.17,Sample_091 - 2026-08-04 19.07.17/Sample_091 - 2026-08-04 19.07.17_L0_R00013_C00008_X20672_Y25168.jpg,E:\PHD\PhdData\Patologi afd. - Aalborg\40x Input tiles for CVAT\Sample_091 - 2026-08-04 19.07.17\Sample_091 - 2026-08-04 19.07.17_L0_R00013_C00008_X20672_Y25168.jpg,0.000366,120.076,13,8,5
Sample_091 - 2026-08-04 19.07.17,Sample_091 - 2026-08-04 19.07.17/Sample_091 - 2026-08-04 19.07.17_L0_R00008_C00017_X43928_Y15488.jpg,E:\PHD\PhdData\Patologi afd. - Aalborg\40x Input tiles for CVAT\Sample_091 - 2026-08-04 19.07.17\Sample_091 - 2026-08-04 19.07.17_L0_R00008_C00017_X43928_Y15488.jpg,0.002991,200.081,8,17,6
Sample_091 - 2026-08-04 19.07.17,Sample_091 - 2026-08-04 19.07.17/Sample_091 - 2026-08-04 19.07.17_L0_R00051_C00058_X149872_Y98736.jpg,E:\PHD\PhdData\Patologi afd. - Aalborg\40x Input tiles for CVAT\Sample_091 - 2026-08-04 19.07.17\Sample_091 - 2026-08-04 19.07.17_L0_R00051_C00058_X149872_Y98736.jpg,1.0,254.932,51,58,7
Sample_093 - 2026-08-04 19.12.55,Sample_093 - 2026-08-04 19.12.55/Sample_093 - 2026-08-04 19.12.55_L0_R00000_C00063_X162792_Y0.jpg,E:\PHD\PhdData\Patologi afd. - Aalborg\40x Input tiles for CVAT\Sample_093 - 2026-08-04 19.12.55\Sample_093 - 2026-08-04 19.12.55_L0_R00000_C00063_X162792_Y0.jpg,0.0,11.909,0,63,0
Sample_093 - 2026-08-04 19.12.55,Sample_093 - 2026-08-04 19.12.55/Sample_093 - 2026-08-04 19.12.55_L0_R00012_C00000_X0_Y23232.jpg,E:\PHD\PhdData\Patologi afd. - Aalborg\40x Input tiles for CVAT\Sample_093 - 2026-08-04 19.12.55\Sample_093 - 2026-08-04 19.12.55_L0_R00012_C00000_X0_Y23232.jpg,0.0,234.859,12,0,1
Sample_093 - 2026-08-04 19.12.55,Sample_093 - 2026-08-04 19.12.55/Sample_093 - 2026-08-04 19.12.55_L0_R00020_C00050_X129200_Y38720.jpg,E:\PHD\PhdData\Patologi afd. - Aalborg\40x Input tiles for CVAT\Sample_093 - 2026-08-04 19.12.55\Sample_093 - 2026-08-04 19.12.55_L0_R00020_C00050_X129200_Y38720.jpg,0.0,229.174,20,50,2
Sample_093 - 2026-08-04 19.12.55,Sample_093 - 2026-08-04 19.12.55/Sample_093 - 2026-08-04 19.12.55_L0_R00029_C00032_X82688_Y56144.jpg,E:\PHD\PhdData\Patologi afd. - Aalborg\40x Input tiles for CVAT\Sample_093 - 2026-08-04 19.12.55\Sample_093 - 2026-08-04 19.12.55_L0_R00029_C00032_X82688_Y56144.jpg,0.0,232.015,29,32,3
Sample_093 - 2026-08-04 19.12.55,Sample_093 - 2026-08-04 19.12.55/Sample_093 - 2026-08-04 19.12.55_L0_R00038_C00010_X25840_Y73568.jpg,E:\PHD\PhdData\Patologi afd. - Aalborg\40x Input tiles for CVAT\Sample_093 - 2026-08-04 19.12.55\Sample_093 - 2026-08-04 19.12.55_L0_R00038_C00010_X25840_Y73568.jpg,0.0,227.529,38,10,4
Sample_093 - 2026-08-04 19.12.55,Sample_093 - 2026-08-04 19.12.55/Sample_093 - 2026-08-04 19.12.55_L0_R00047_C00033_X85272_Y90992.jpg,E:\PHD\PhdData\Patologi afd. - Aalborg\40x Input tiles for CVAT\Sample_093 - 2026-08-04 19.12.55\Sample_093 - 2026-08-04 19.12.55_L0_R00047_C00033_X85272_Y90992.jpg,0.0,225.746,47,33,5
Sample_093 - 2026-08-04 19.12.55,Sample_093 - 2026-08-04 19.12.55/Sample_093 - 2026-08-04 19.12.55_L0_R00013_C00008_X20672_Y25168.jpg,E:\PHD\PhdData\Patologi afd. - Aalborg\40x Input tiles for CVAT\Sample_093 - 2026-08-04 19.12.55\Sample_093 - 2026-08-04 19.12.55_L0_R00013_C00008_X20672_Y25168.jpg,0.000142,235.033,13,8,6
Sample_093 - 2026-08-04 19.12.55,Sample_093 - 2026-08-04 19.12.55/Sample_093 - 2026-08-04 19.12.55_L0_R00055_C00056_X144704_Y106480.jpg,E:\PHD\PhdData\Patologi afd. - Aalborg\40x Input tiles for CVAT\Sample_093 - 2026-08-04 19.12.55\Sample_093 - 2026-08-04 19.12.55_L0_R00055_C00056_X144704_Y106480.jpg,1.0,254.976,55,56,7
Sample_094 - 2026-08-04 19.15.58,Sample_094 - 2026-08-04 19.15.58/Sample_094 - 2026-08-04 19.15.58_L0_R00001_C00003_X7752_Y1936.jpg,E:\PHD\PhdData\Patologi afd. - Aalborg\40x Input tiles for CVAT\Sample_094 - 2026-08-04 19.15.58\Sample_094 - 2026-08-04 19.15.58_L0_R00001_C00003_X7752_Y1936.jpg,0.0,233.969,1,3,0
Sample_094 - 2026-08-04 19.15.58,Sample_094 - 2026-08-04 19.15.58/Sample_094 - 2026-08-04 19.15.58_L0_R00014_C00052_X134368_Y27104.jpg,E:\PHD\PhdData\Patologi afd. - Aalborg\40x Input tiles for CVAT\Sample_094 - 2026-08-04 19.15.58\Sample_094 - 2026-08-04 19.15.58_L0_R00014_C00052_X134368_Y27104.jpg,0.0,230.433,14,52,1
Sample_094 - 2026-08-04 19.15.58,Sample_094 - 2026-08-04 19.15.58/Sample_094 - 2026-08-04 19.15.58_L0_R00024_C00009_X23256_Y46464.jpg,E:\PHD\PhdData\Patologi afd. - Aalborg\40x Input tiles for CVAT\Sample_094 - 2026-08-04 19.15.58\Sample_094 - 2026-08-04 19.15.58_L0_R00024_C00009_X23256_Y46464.jpg,0.0,232.122,24,9,2
Sample_094 - 2026-08-04 19.15.58,Sample_094 - 2026-08-04 19.15.58/Sample_094 - 2026-08-04 19.15.58_L0_R00033_C00009_X23256_Y63888.jpg,E:\PHD\PhdData\Patologi afd. - Aalborg\40x Input tiles for CVAT\Sample_094 - 2026-08-04 19.15.58\Sample_094 - 2026-08-04 19.15.58_L0_R00033_C00009_X23256_Y63888.jpg,0.0,229.804,33,9,3
Sample_094 - 2026-08-04 19.15.58,Sample_094 - 2026-08-04 19.15.58/Sample_094 - 2026-08-04 19.15.58_L0_R00042_C00024_X62016_Y81312.jpg,E:\PHD\PhdData\Patologi afd. - Aalborg\40x Input tiles for CVAT\Sample_094 - 2026-08-04 19.15.58\Sample_094 - 2026-08-04 19.15.58_L0_R00042_C00024_X62016_Y81312.jpg,0.0,229.263,42,24,4
Sample_094 - 2026-08-04 19.15.58,Sample_094 - 2026-08-04 19.15.58/Sample_094 - 2026-08-04 19.15.58_L0_R00040_C00002_X5168_Y77440.jpg,E:\PHD\PhdData\Patologi afd. - Aalborg\40x Input tiles for CVAT\Sample_094 - 2026-08-04 19.15.58\Sample_094 - 2026-08-04 19.15.58_L0_R00040_C00002_X5168_Y77440.jpg,2e-05,232.95,40,2,5
Sample_094 - 2026-08-04 19.15.58,Sample_094 - 2026-08-04 19.15.58/Sample_094 - 2026-08-04 19.15.58_L0_R00046_C00030_X77520_Y89056.jpg,E:\PHD\PhdData\Patologi afd. - Aalborg\40x Input tiles for CVAT\Sample_094 - 2026-08-04 19.15.58\Sample_094 - 2026-08-04 19.15.58_L0_R00046_C00030_X77520_Y89056.jpg,0.000285,231.61,46,30,6
Sample_094 - 2026-08-04 19.15.58,Sample_094 - 2026-08-04 19.15.58/Sample_094 - 2026-08-04 19.15.58_L0_R00055_C00057_X147288_Y106480.jpg,E:\PHD\PhdData\Patologi afd. - Aalborg\40x Input tiles for CVAT\Sample_094 - 2026-08-04 19.15.58\Sample_094 - 2026-08-04 19.15.58_L0_R00055_C00057_X147288_Y106480.jpg,1.0,255.0,55,57,7
Sample_097 - 2026-08-04 19.22.04,Sample_097 - 2026-08-04 19.22.04/Sample_097 - 2026-08-04 19.22.04_L0_R00000_C00004_X10336_Y0.jpg,E:\PHD\PhdData\Patologi afd. - Aalborg\40x Input tiles for CVAT\Sample_097 - 2026-08-04 19.22.04\Sample_097 - 2026-08-04 19.22.04_L0_R00000_C00004_X10336_Y0.jpg,0.0,234.659,0,4,0
Sample_097 - 2026-08-04 19.22.04,Sample_097 - 2026-08-04 19.22.04/Sample_097 - 2026-08-04 19.22.04_L0_R00017_C00017_X43928_Y32912.jpg,E:\PHD\PhdData\Patologi afd. - Aalborg\40x Input tiles for CVAT\Sample_097 - 2026-08-04 19.22.04\Sample_097 - 2026-08-04 19.22.04_L0_R00017_C00017_X43928_Y32912.jpg,0.0,233.176,17,17,1
Sample_097 - 2026-08-04 19.22.04,Sample_097 - 2026-08-04 19.22.04/Sample_097 - 2026-08-04 19.22.04_L0_R00027_C00020_X51680_Y52272.jpg,E:\PHD\PhdData\Patologi afd. - Aalborg\40x Input tiles for CVAT\Sample_097 - 2026-08-04 19.22.04\Sample_097 - 2026-08-04 19.22.04_L0_R00027_C00020_X51680_Y52272.jpg,0.0,220.951,27,20,2
Sample_097 - 2026-08-04 19.22.04,Sample_097 - 2026-08-04 19.22.04/Sample_097 - 2026-08-04 19.22.04_L0_R00038_C00022_X56848_Y73568.jpg,E:\PHD\PhdData\Patologi afd. - Aalborg\40x Input tiles for CVAT\Sample_097 - 2026-08-04 19.22.04\Sample_097 - 2026-08-04 19.22.04_L0_R00038_C00022_X56848_Y73568.jpg,0.0,228.072,38,22,3
Sample_097 - 2026-08-04 19.22.04,Sample_097 - 2026-08-04 19.22.04/Sample_097 - 2026-08-04 19.22.04_L0_R00050_C00056_X144704_Y96800.jpg,E:\PHD\PhdData\Patologi afd. - Aalborg\40x Input tiles for CVAT\Sample_097 - 2026-08-04 19.22.04\Sample_097 - 2026-08-04 19.22.04_L0_R00050_C00056_X144704_Y96800.jpg,2e-05,234.866,50,56,4
Sample_097 - 2026-08-04 19.22.04,Sample_097 - 2026-08-04 19.22.04/Sample_097 - 2026-08-04 19.22.04_L0_R00015_C00038_X98192_Y29040.jpg,E:\PHD\PhdData\Patologi afd. - Aalborg\40x Input tiles for CVAT\Sample_097 - 2026-08-04 19.22.04\Sample_097 - 2026-08-04 19.22.04_L0_R00015_C00038_X98192_Y29040.jpg,0.000163,227.372,15,38,5
Sample_097 - 2026-08-04 19.22.04,Sample_097 - 2026-08-04 19.22.04/Sample_097 - 2026-08-04 19.22.04_L0_R00003_C00007_X18088_Y5808.jpg,E:\PHD\PhdData\Patologi afd. - Aalborg\40x Input tiles for CVAT\Sample_097 - 2026-08-04 19.22.04\Sample_097 - 2026-08-04 19.22.04_L0_R00003_C00007_X18088_Y5808.jpg,0.000651,234.505,3,7,6
Sample_097 - 2026-08-04 19.22.04,Sample_097 - 2026-08-04 19.22.04/Sample_097 - 2026-08-04 19.22.04_L0_R00051_C00065_X167960_Y98736.jpg,E:\PHD\PhdData\Patologi afd. - Aalborg\40x Input tiles for CVAT\Sample_097 - 2026-08-04 19.22.04\Sample_097 - 2026-08-04 19.22.04_L0_R00051_C00065_X167960_Y98736.jpg,0.933533,253.647,51,65,7
Sample_103 - 2026-08-04 19.36.36,Sample_103 - 2026-08-04 19.36.36/Sample_103 - 2026-08-04 19.36.36_L0_R00002_C00012_X31008_Y3872.jpg,E:\PHD\PhdData\Patologi afd. - Aalborg\40x Input tiles for CVAT\Sample_103 - 2026-08-04 19.36.36\Sample_103 - 2026-08-04 19.36.36_L0_R00002_C00012_X31008_Y3872.jpg,0.0,235.034,2,12,0
Sample_103 - 2026-08-04 19.36.36,Sample_103 - 2026-08-04 19.36.36/Sample_103 - 2026-08-04 19.36.36_L0_R00015_C00007_X18088_Y29040.jpg,E:\PHD\PhdData\Patologi afd. - Aalborg\40x Input tiles for CVAT\Sample_103 - 2026-08-04 19.36.36\Sample_103 - 2026-08-04 19.36.36_L0_R00015_C00007_X18088_Y29040.jpg,0.0,212.689,15,7,1
Sample_103 - 2026-08-04 19.36.36,Sample_103 - 2026-08-04 19.36.36/Sample_103 - 2026-08-04 19.36.36_L0_R00023_C00021_X54264_Y44528.jpg,E:\PHD\PhdData\Patologi afd. - Aalborg\40x Input tiles for CVAT\Sample_103 - 2026-08-04 19.36.36\Sample_103 - 2026-08-04 19.36.36_L0_R00023_C00021_X54264_Y44528.jpg,0.0,201.843,23,21,2
Sample_103 - 2026-08-04 19.36.36,Sample_103 - 2026-08-04 19.36.36/Sample_103 - 2026-08-04 19.36.36_L0_R00032_C00044_X113696_Y61952.jpg,E:\PHD\PhdData\Patologi afd. - Aalborg\40x Input tiles for CVAT\Sample_103 - 2026-08-04 19.36.36\Sample_103 - 2026-08-04 19.36.36_L0_R00032_C00044_X113696_Y61952.jpg,0.0,234.82,32,44,3
Sample_103 - 2026-08-04 19.36.36,Sample_103 - 2026-08-04 19.36.36/Sample_103 - 2026-08-04 19.36.36_L0_R00041_C00044_X113696_Y79376.jpg,E:\PHD\PhdData\Patologi afd. - Aalborg\40x Input tiles for CVAT\Sample_103 - 2026-08-04 19.36.36\Sample_103 - 2026-08-04 19.36.36_L0_R00041_C00044_X113696_Y79376.jpg,0.0,235.057,41,44,4
Sample_103 - 2026-08-04 19.36.36,Sample_103 - 2026-08-04 19.36.36/Sample_103 - 2026-08-04 19.36.36_L0_R00011_C00021_X54264_Y21296.jpg,E:\PHD\PhdData\Patologi afd. - Aalborg\40x Input tiles for CVAT\Sample_103 - 2026-08-04 19.36.36\Sample_103 - 2026-08-04 19.36.36_L0_R00011_C00021_X54264_Y21296.jpg,2e-05,219.38,11,21,5
Sample_103 - 2026-08-04 19.36.36,Sample_103 - 2026-08-04 19.36.36/Sample_103 - 2026-08-04 19.36.36_L0_R00007_C00031_X80104_Y13552.jpg,E:\PHD\PhdData\Patologi afd. - Aalborg\40x Input tiles for CVAT\Sample_103 - 2026-08-04 19.36.36\Sample_103 - 2026-08-04 19.36.36_L0_R00007_C00031_X80104_Y13552.jpg,0.000244,234.766,7,31,6
Sample_103 - 2026-08-04 19.36.36,Sample_103 - 2026-08-04 19.36.36/Sample_103 - 2026-08-04 19.36.36_L0_R00052_C00046_X118864_Y100672.jpg,E:\PHD\PhdData\Patologi afd. - Aalborg\40x Input tiles for CVAT\Sample_103 - 2026-08-04 19.36.36\Sample_103 - 2026-08-04 19.36.36_L0_R00052_C00046_X118864_Y100672.jpg,0.975789,254.505,52,46,7
Sample_104 - 2026-08-04 19.38.48,Sample_104 - 2026-08-04 19.38.48/Sample_104 - 2026-08-04 19.38.48_L0_R00000_C00000_X0_Y0.jpg,E:\PHD\PhdData\Patologi afd. - Aalborg\40x Input tiles for CVAT\Sample_104 - 2026-08-04 19.38.48\Sample_104 - 2026-08-04 19.38.48_L0_R00000_C00000_X0_Y0.jpg,0.0,236.097,0,0,0
Sample_104 - 2026-08-04 19.38.48,Sample_104 - 2026-08-04 19.38.48/Sample_104 - 2026-08-04 19.38.48_L0_R00006_C00000_X0_Y11616.jpg,E:\PHD\PhdData\Patologi afd. - Aalborg\40x Input tiles for CVAT\Sample_104 - 2026-08-04 19.38.48\Sample_104 - 2026-08-04 19.38.48_L0_R00006_C00000_X0_Y11616.jpg,0.0,233.327,6,0,1
Sample_104 - 2026-08-04 19.38.48,Sample_104 - 2026-08-04 19.38.48/Sample_104 - 2026-08-04 19.38.48_L0_R00011_C00007_X18088_Y21296.jpg,E:\PHD\PhdData\Patologi afd. - Aalborg\40x Input tiles for CVAT\Sample_104 - 2026-08-04 19.38.48\Sample_104 - 2026-08-04 19.38.48_L0_R00011_C00007_X18088_Y21296.jpg,0.0,225.631,11,7,2
Sample_104 - 2026-08-04 19.38.48,Sample_104 - 2026-08-04 19.38.48/Sample_104 - 2026-08-04 19.38.48_L0_R00016_C00003_X7752_Y30976.jpg,E:\PHD\PhdData\Patologi afd. - Aalborg\40x Input tiles for CVAT\Sample_104 - 2026-08-04 19.38.48\Sample_104 - 2026-08-04 19.38.48_L0_R00016_C00003_X7752_Y30976.jpg,0.0,226.111,16,3,3
Sample_104 - 2026-08-04 19.38.48,Sample_104 - 2026-08-04 19.38.48/Sample_104 - 2026-08-04 19.38.48_L0_R00021_C00009_X23256_Y40656.jpg,E:\PHD\PhdData\Patologi afd. - Aalborg\40x Input tiles for CVAT\Sample_104 - 2026-08-04 19.38.48\Sample_104 - 2026-08-04 19.38.48_L0_R00021_C00009_X23256_Y40656.jpg,0.0,222.972,21,9,4
Sample_104 - 2026-08-04 19.38.48,Sample_104 - 2026-08-04 19.38.48/Sample_104 - 2026-08-04 19.38.48_L0_R00026_C00021_X54264_Y50336.jpg,E:\PHD\PhdData\Patologi afd. - Aalborg\40x Input tiles for CVAT\Sample_104 - 2026-08-04 19.38.48\Sample_104 - 2026-08-04 19.38.48_L0_R00026_C00021_X54264_Y50336.jpg,0.0,227.32,26,21,5
Sample_104 - 2026-08-04 19.38.48,Sample_104 - 2026-08-04 19.38.48/Sample_104 - 2026-08-04 19.38.48_L0_R00003_C00045_X116280_Y5808.jpg,E:\PHD\PhdData\Patologi afd. - Aalborg\40x Input tiles for CVAT\Sample_104 - 2026-08-04 19.38.48\Sample_104 - 2026-08-04 19.38.48_L0_R00003_C00045_X116280_Y5808.jpg,4.1e-05,235.873,3,45,6
Sample_104 - 2026-08-04 19.38.48,Sample_104 - 2026-08-04 19.38.48/Sample_104 - 2026-08-04 19.38.48_L0_R00030_C00047_X121448_Y58080.jpg,E:\PHD\PhdData\Patologi afd. - Aalborg\40x Input tiles for CVAT\Sample_104 - 2026-08-04 19.38.48\Sample_104 - 2026-08-04 19.38.48_L0_R00030_C00047_X121448_Y58080.jpg,0.477091,243.19,30,47,7
Sample_105 - 2026-08-04 19.40.13,Sample_105 - 2026-08-04 19.40.13/Sample_105 - 2026-08-04 19.40.13_L0_R00000_C00000_X0_Y0.jpg,E:\PHD\PhdData\Patologi afd. - Aalborg\40x Input tiles for CVAT\Sample_105 - 2026-08-04 19.40.13\Sample_105 - 2026-08-04 19.40.13_L0_R00000_C00000_X0_Y0.jpg,0.0,234.895,0,0,0
Sample_105 - 2026-08-04 19.40.13,Sample_105 - 2026-08-04 19.40.13/Sample_105 - 2026-08-04 19.40.13_L0_R00007_C00032_X82688_Y13552.jpg,E:\PHD\PhdData\Patologi afd. - Aalborg\40x Input tiles for CVAT\Sample_105 - 2026-08-04 19.40.13\Sample_105 - 2026-08-04 19.40.13_L0_R00007_C00032_X82688_Y13552.jpg,0.0,215.626,7,32,1
Sample_105 - 2026-08-04 19.40.13,Sample_105 - 2026-08-04 19.40.13/Sample_105 - 2026-08-04 19.40.13_L0_R00015_C00000_X0_Y29040.jpg,E:\PHD\PhdData\Patologi afd. - Aalborg\40x Input tiles for CVAT\Sample_105 - 2026-08-04 19.40.13\Sample_105 - 2026-08-04 19.40.13_L0_R00015_C00000_X0_Y29040.jpg,0.0,229.652,15,0,2
Sample_105 - 2026-08-04 19.40.13,Sample_105 - 2026-08-04 19.40.13/Sample_105 - 2026-08-04 19.40.13_L0_R00022_C00006_X15504_Y42592.jpg,E:\PHD\PhdData\Patologi afd. - Aalborg\40x Input tiles for CVAT\Sample_105 - 2026-08-04 19.40.13\Sample_105 - 2026-08-04 19.40.13_L0_R00022_C00006_X15504_Y42592.jpg,0.0,228.588,22,6,3
Sample_105 - 2026-08-04 19.40.13,Sample_105 - 2026-08-04 19.40.13/Sample_105 - 2026-08-04 19.40.13_L0_R00029_C00019_X49096_Y56144.jpg,E:\PHD\PhdData\Patologi afd. - Aalborg\40x Input tiles for CVAT\Sample_105 - 2026-08-04 19.40.13\Sample_105 - 2026-08-04 19.40.13_L0_R00029_C00019_X49096_Y56144.jpg,0.0,210.912,29,19,4
Sample_105 - 2026-08-04 19.40.13,Sample_105 - 2026-08-04 19.40.13/Sample_105 - 2026-08-04 19.40.13_L0_R00037_C00005_X12920_Y71632.jpg,E:\PHD\PhdData\Patologi afd. - Aalborg\40x Input tiles for CVAT\Sample_105 - 2026-08-04 19.40.13\Sample_105 - 2026-08-04 19.40.13_L0_R00037_C00005_X12920_Y71632.jpg,0.0,235.033,37,5,5
Sample_105 - 2026-08-04 19.40.13,Sample_105 - 2026-08-04 19.40.13/Sample_105 - 2026-08-04 19.40.13_L0_R00035_C00008_X20672_Y67760.jpg,E:\PHD\PhdData\Patologi afd. - Aalborg\40x Input tiles for CVAT\Sample_105 - 2026-08-04 19.40.13\Sample_105 - 2026-08-04 19.40.13_L0_R00035_C00008_X20672_Y67760.jpg,2e-05,234.517,35,8,6
Sample_105 - 2026-08-04 19.40.13,Sample_105 - 2026-08-04 19.40.13/Sample_105 - 2026-08-04 19.40.13_L0_R00044_C00050_X129200_Y85184.jpg,E:\PHD\PhdData\Patologi afd. - Aalborg\40x Input tiles for CVAT\Sample_105 - 2026-08-04 19.40.13\Sample_105 - 2026-08-04 19.40.13_L0_R00044_C00050_X129200_Y85184.jpg,0.983521,254.631,44,50,7
Sample_106 - 2026-08-04 19.42.15,Sample_106 - 2026-08-04 19.42.15/Sample_106 - 2026-08-04 19.42.15_L0_R00000_C00000_X0_Y0.jpg,E:\PHD\PhdData\Patologi afd. - Aalborg\40x Input tiles for CVAT\Sample_106 - 2026-08-04 19.42.15\Sample_106 - 2026-08-04 19.42.15_L0_R00000_C00000_X0_Y0.jpg,0.0,235.259,0,0,0
Sample_106 - 2026-08-04 19.42.15,Sample_106 - 2026-08-04 19.42.15/Sample_106 - 2026-08-04 19.42.15_L0_R00007_C00039_X100776_Y13552.jpg,E:\PHD\PhdData\Patologi afd. - Aalborg\40x Input tiles for CVAT\Sample_106 - 2026-08-04 19.42.15\Sample_106 - 2026-08-04 19.42.15_L0_R00007_C00039_X100776_Y13552.jpg,0.0,229.755,7,39,1
Sample_106 - 2026-08-04 19.42.15,Sample_106 - 2026-08-04 19.42.15/Sample_106 - 2026-08-04 19.42.15_L0_R00014_C00041_X105944_Y27104.jpg,E:\PHD\PhdData\Patologi afd. - Aalborg\40x Input tiles for CVAT\Sample_106 - 2026-08-04 19.42.15\Sample_106 - 2026-08-04 19.42.15_L0_R00014_C00041_X105944_Y27104.jpg,0.0,230.362,14,41,2
Sample_106 - 2026-08-04 19.42.15,Sample_106 - 2026-08-04 19.42.15/Sample_106 - 2026-08-04 19.42.15_L0_R00021_C00022_X56848_Y40656.jpg,E:\PHD\PhdData\Patologi afd. - Aalborg\40x Input tiles for CVAT\Sample_106 - 2026-08-04 19.42.15\Sample_106 - 2026-08-04 19.42.15_L0_R00021_C00022_X56848_Y40656.jpg,0.0,226.967,21,22,3
Sample_106 - 2026-08-04 19.42.15,Sample_106 - 2026-08-04 19.42.15/Sample_106 - 2026-08-04 19.42.15_L0_R00028_C00024_X62016_Y54208.jpg,E:\PHD\PhdData\Patologi afd. - Aalborg\40x Input tiles for CVAT\Sample_106 - 2026-08-04 19.42.15\Sample_106 - 2026-08-04 19.42.15_L0_R00028_C00024_X62016_Y54208.jpg,0.0,225.501,28,24,4
Sample_106 - 2026-08-04 19.42.15,Sample_106 - 2026-08-04 19.42.15/Sample_106 - 2026-08-04 19.42.15_L0_R00035_C00002_X5168_Y67760.jpg,E:\PHD\PhdData\Patologi afd. - Aalborg\40x Input tiles for CVAT\Sample_106 - 2026-08-04 19.42.15\Sample_106 - 2026-08-04 19.42.15_L0_R00035_C00002_X5168_Y67760.jpg,0.0,234.91,35,2,5
Sample_106 - 2026-08-04 19.42.15,Sample_106 - 2026-08-04 19.42.15/Sample_106 - 2026-08-04 19.42.15_L0_R00004_C00005_X12920_Y7744.jpg,E:\PHD\PhdData\Patologi afd. - Aalborg\40x Input tiles for CVAT\Sample_106 - 2026-08-04 19.42.15\Sample_106 - 2026-08-04 19.42.15_L0_R00004_C00005_X12920_Y7744.jpg,4.1e-05,234.92,4,5,6
Sample_106 - 2026-08-04 19.42.15,Sample_106 - 2026-08-04 19.42.15/Sample_106 - 2026-08-04 19.42.15_L0_R00040_C00052_X134368_Y77440.jpg,E:\PHD\PhdData\Patologi afd. - Aalborg\40x Input tiles for CVAT\Sample_106 - 2026-08-04 19.42.15\Sample_106 - 2026-08-04 19.42.15_L0_R00040_C00052_X134368_Y77440.jpg,0.994568,254.886,40,52,7
Sample_107 - 2026-08-04 19.44.12,Sample_107 - 2026-08-04 19.44.12/Sample_107 - 2026-08-04 19.44.12_L0_R00000_C00002_X5168_Y0.jpg,E:\PHD\PhdData\Patologi afd. - Aalborg\40x Input tiles for CVAT\Sample_107 - 2026-08-04 19.44.12\Sample_107 - 2026-08-04 19.44.12_L0_R00000_C00002_X5168_Y0.jpg,0.0,232.681,0,2,0
Sample_107 - 2026-08-04 19.44.12,Sample_107 - 2026-08-04 19.44.12/Sample_107 - 2026-08-04 19.44.12_L0_R00004_C00040_X103360_Y7744.jpg,E:\PHD\PhdData\Patologi afd. - Aalborg\40x Input tiles for CVAT\Sample_107 - 2026-08-04 19.44.12\Sample_107 - 2026-08-04 19.44.12_L0_R00004_C00040_X103360_Y7744.jpg,0.0,225.838,4,40,1
